YPR176C	978	152.0	247.0	196.0	236.0
tS(UGA)Q2	90	1899.0	3205.0	4588.0	12563.0
YDR057W	1629	141.0	278.0	202.0	196.0
tM(CAU)O1	72	6229.0	8528.0	11930.0	8549.0
tM(CAU)O2	73	23171.0	30097.0	27948.0	23055.0
YJL036W	1272	117.0	353.0	273.0	240.0
YER009W	378	1367.0	2280.0	1182.0	1805.0
YBR011C	864	5269.0	5187.0	4539.0	6292.0
YLR115W	2580	236.0	347.0	308.0	351.0
YLR140W	327	6.0	18.0	13.0	22.0
YGL114W	2178	227.0	424.0	326.0	355.0
YER167W	2556	254.0	545.0	390.0	464.0
YMR104C	2034	77.0	352.0	273.0	331.0
YER185W	912	7.0	25.0	54.0	33.0
YDL195W	3822	3183.0	5025.0	3718.0	4721.0
YNL199C	1605	185.0	415.0	285.0	324.0
YCR026C	2229	247.0	649.0	374.0	398.0
YBL052C	2496	215.0	280.0	247.0	327.0
YER159C-A	1323	1098.0	1021.0	1134.0	1614.0
YBR076W	1065	11.0	6.0	30.0	4.0
YNL317W	1398	108.0	319.0	161.0	181.0
YLL019C	2214	243.0	1176.0	723.0	751.0
YBR009C	312	1187.0	3160.0	1471.0	1319.0
YHR052W	1131	454.0	822.0	391.0	449.0
YKR026C	918	195.0	393.0	152.0	185.0
YJR043C	1053	113.0	142.0	121.0	102.0
YJR012C	624	35.0	42.0	50.0	73.0
YKL060C	1080	44574.0	51838.0	27777.0	28941.0
YDR119W-A	201	3.0	75.0	95.0	151.0
YDL177C	513	32.0	44.0	23.0	31.0
YLR264C-A	117	0.0	1.0	1.0	0.0
tQ(UUG)C	72	78844.0	122468.0	60790.0	71189.0
tQ(UUG)B	72	43461.0	58182.0	45229.0	51039.0
YNL073W	1731	214.0	368.0	504.0	646.0
YMR280C	4302	60.0	214.0	748.0	791.0
tQ(UUG)H	72	73488.0	106385.0	65976.0	72949.0
tQ(UUG)L	72	218918.0	302679.0	249418.0	143842.0
tQ(UUG)Q	76	1019.0	3651.0	14102.0	20238.0
YFL020C	369	2.0	16.0	9.0	3.0
YNL328C	441	24.0	54.0	32.0	47.0
YJL014W	1605	1252.0	1780.0	1016.0	1171.0
YGR217W	6120	404.0	802.0	570.0	603.0
YOR174W	855	65.0	109.0	135.0	141.0
YPR149W	522	1502.0	4570.0	2648.0	1985.0
YNL015W	228	115.0	545.0	894.0	1163.0
YCR084C	2142	1385.0	2538.0	1461.0	1981.0
YHR178W	2232	91.0	139.0	123.0	117.0
YHL050W-A	483	0.0	1.0	0.0	2.0
YJL127W-A	117	0.0	1.0	0.0	0.0
YLR283W	945	48.0	145.0	109.0	191.0
YPL170W	459	117.0	180.0	130.0	162.0
YJL221C	1770	19.0	32.0	39.0	64.0
YDR204W	1008	164.0	402.0	306.0	350.0
YBR085C-A	258	153.0	394.0	573.0	621.0
YJL109C	5310	2075.0	3898.0	1652.0	1979.0
YER089C	1395	629.0	854.0	811.0	861.0
YML057C-A	390	0.0	0.0	1.0	2.0
YOR074C	915	164.0	330.0	202.0	248.0
YPL028W	1197	2259.0	2856.0	2233.0	2622.0
YJR152W	1632	62.0	103.0	148.0	69.0
YDR150W	8247	1924.0	3669.0	3289.0	3874.0
YAR008W	828	100.0	121.0	76.0	96.0
YBR158W	1650	838.0	2124.0	679.0	919.0
YOL097C	1299	987.0	1320.0	979.0	1016.0
YNL122C	348	39.0	122.0	98.0	96.0
YDR407C	3870	405.0	864.0	510.0	739.0
YNR020C	813	54.0	156.0	126.0	124.0
YBR258C	429	29.0	49.0	37.0	52.0
YNL146W	303	3.0	16.0	7.0	11.0
YAL007C	648	538.0	645.0	457.0	538.0
YLR262C-A	195	497.0	646.0	620.0	524.0
YIL115W-A	372	2.0	3.0	5.0	0.0
YBR223C	1635	71.0	110.0	147.0	134.0
YNL241C	1518	1459.0	2497.0	2214.0	2191.0
YJL154C	2835	662.0	1093.0	773.0	854.0
YDR091C	1827	1276.0	2599.0	1474.0	1507.0
YJL123C	1437	482.0	835.0	616.0	700.0
YIR005W	447	23.0	84.0	44.0	56.0
YPL047W	300	42.0	62.0	97.0	53.0
YPL188W	1245	151.0	342.0	255.0	306.0
YLR287C-A	192	1981.0	3076.0	2271.0	2328.0
RPR1	369	7746.0	12520.0	8588.0	8473.0
YBR176W	939	99.0	125.0	103.0	147.0
YBL071C-B	99	24.0	33.0	22.0	29.0
YFR026C	510	5.0	15.0	13.0	20.0
YPL036W	2844	1596.0	2271.0	1593.0	1551.0
YGL238W	2883	1094.0	1601.0	1128.0	1276.0
YJL165C	2568	327.0	806.0	542.0	597.0
YNL128W	1305	18.0	38.0	49.0	22.0
YLR312C	1197	11.0	137.0	174.0	196.0
YKL191W	1605	531.0	465.0	457.0	468.0
YNR006W	1869	197.0	503.0	320.0	403.0
YHR120W	2880	192.0	230.0	214.0	259.0
YAR050W	4614	63.0	129.0	114.0	105.0
YOL137W	1494	142.0	287.0	181.0	192.0
YDR530C	978	85.0	164.0	206.0	202.0
YER111C	3282	303.0	733.0	401.0	695.0
YER144C	2418	224.0	503.0	294.0	393.0
YOL039W	321	5470.0	7690.0	5328.0	4341.0
YIL083C	1098	180.0	268.0	237.0	280.0
YHL011C	963	685.0	941.0	705.0	843.0
YFR010W-A	189	4.0	0.0	1.0	0.0
tE(UUC)E2	72	78278.0	86495.0	46264.0	80793.0
YMR303C	1047	4338.0	5305.0	2139.0	2217.0
YPL060W	1242	45.0	146.0	75.0	89.0
YDR411C	1026	268.0	681.0	274.0	451.0
YBR205W	1215	735.0	873.0	717.0	785.0
YOR321W	2262	420.0	443.0	338.0	481.0
YMR186W	2118	20821.0	22921.0	29011.0	22681.0
YJL225C	5277	206.0	255.0	346.0	360.0
YMR278W	1869	284.0	544.0	458.0	453.0
YML133W-B	483	3.0	5.0	6.0	2.0
YLR136C	858	119.0	185.0	47.0	172.0
YML133W-A	576	1.0	7.0	11.0	0.0
YGL260W	231	0.0	0.0	1.0	0.0
YMR207C	6372	340.0	407.0	441.0	507.0
YML015C	1041	102.0	181.0	131.0	159.0
YOR197W	1299	762.0	1228.0	669.0	1014.0
YKR089C	2733	368.0	902.0	655.0	721.0
YDL041W	354	1.0	1.0	6.0	1.0
YKR072C	1689	278.0	628.0	329.0	426.0
YDL014W	984	2319.0	3624.0	1667.0	1948.0
YML040W	1323	3489.0	3551.0	3854.0	5308.0
YPL114W	420	12.0	5.0	19.0	14.0
YER079W	633	52.0	142.0	128.0	107.0
YER024W	2772	98.0	132.0	277.0	239.0
YOR230W	1314	2458.0	5034.0	3008.0	3324.0
YGR234W	1200	4202.0	4676.0	4382.0	7200.0
YMR178W	825	198.0	410.0	309.0	306.0
YDR395W	2835	1355.0	2144.0	1216.0	1439.0
YEL068C	333	37.0	50.0	64.0	88.0
YNL090W	579	141.0	226.0	153.0	222.0
YOR307C	1362	311.0	582.0	481.0	6965.0
YGL052W	306	4.0	34.0	10.0	6.0
YBR095C	1293	118.0	351.0	161.0	156.0
YDR036C	1503	313.0	389.0	406.0	415.0
YGR043C	1002	17.0	143.0	440.0	160.0
YPL223C	507	22.0	52.0	70.0	67.0
YPL272C	1554	17.0	36.0	73.0	73.0
YJL222W-A	228	0.0	0.0	3.0	0.0
YJL222W-B	138	0.0	0.0	1.0	0.0
Q0032	291	2.0	8.0	12.0	6.0
YML119W	1074	78.0	282.0	177.0	208.0
YFL005W	648	562.0	1023.0	704.0	689.0
YCR010C	852	2.0	11.0	10.0	5.0
YMR152W	1098	212.0	499.0	312.0	423.0
YDR154C	351	4400.0	3632.0	4844.0	4701.0
YMR125W	2586	1039.0	1700.0	1282.0	1329.0
YMR029C	1572	217.0	406.0	372.0	328.0
YCL026C-A	582	4.0	2.0	6.0	8.0
YCL026C-B	582	30.0	32.0	179.0	170.0
YNL225C	1746	82.0	287.0	216.0	186.0
YJL055W	738	315.0	651.0	451.0	565.0
YPR102C	525	4816.0	5984.0	4641.0	3774.0
YNL334C	669	26.0	22.0	39.0	49.0
YNL188W	1302	84.0	104.0	110.0	102.0
YDR303C	2658	435.0	814.0	551.0	527.0
tV(AAC)M2	74	10661.0	12655.0	9303.0	15995.0
tV(AAC)M3	74	10601.0	12860.0	9517.0	16057.0
YPL086C	1674	421.0	743.0	406.0	435.0
Q0250	756	789.0	2199.0	5629.0	5259.0
Q0255	1419	155.0	561.0	843.0	897.0
YBR221W-A	105	1.0	0.0	5.0	1.0
YLL003W	2841	153.0	215.0	256.0	205.0
YLR425W	3924	186.0	490.0	361.0	349.0
YDR109C	2148	126.0	215.0	210.0	186.0
YDR221W	2109	369.0	599.0	456.0	456.0
YLR109W	531	8277.0	5952.0	2726.0	2996.0
YKR009C	2703	36.0	92.0	106.0	108.0
YPL008W	2586	147.0	208.0	225.0	251.0
YMR078C	2226	202.0	297.0	221.0	249.0
YLR094C	1509	187.0	689.0	298.0	352.0
YBR037C	888	94.0	314.0	216.0	226.0
YLR041W	321	3.0	2.0	3.0	6.0
YJR060W	1056	280.0	518.0	405.0	373.0
YNL161W	2271	339.0	611.0	399.0	545.0
YIL146C	1590	72.0	158.0	138.0	159.0
YLR195C	1368	363.0	670.0	430.0	441.0
YJL202C	348	1.0	0.0	3.0	1.0
YAL066W	309	1.0	3.0	4.0	1.0
YCR081C-A	237	0.0	0.0	1.0	5.0
YLR231C	1362	339.0	249.0	544.0	570.0
YKL016C	525	112.0	529.0	829.0	989.0
YPL111W	1002	589.0	1081.0	5001.0	5098.0
YKL174C	1857	254.0	457.0	281.0	282.0
YKL121W	2559	95.0	185.0	182.0	217.0
YLR380W	1227	372.0	580.0	334.0	398.0
YOR142W-B	5268	10675.0	10753.0	10645.0	14599.0
YOR142W-A	1323	2855.0	2825.0	2890.0	4317.0
YMR012W	3834	4336.0	5167.0	6050.0	6360.0
YER093C	4293	256.0	505.0	365.0	422.0
YOR032W-A	201	2.0	6.0	4.0	9.0
YDL201W	861	277.0	404.0	260.0	285.0
YDR468C	675	83.0	163.0	126.0	193.0
snR73	106	10684.0	12809.0	3455.0	4606.0
snR72	98	3447.0	8105.0	4326.0	3217.0
snR71	90	7823.0	13368.0	6470.0	5455.0
snR70	164	6092.0	10016.0	4798.0	5059.0
snR77	88	10399.0	16117.0	6101.0	9909.0
snR76	109	4425.0	4533.0	2085.0	2252.0
snR75	89	3638.0	6275.0	3065.0	3248.0
snR74	88	3181.0	4879.0	1282.0	2790.0
YFR003C	468	104.0	249.0	201.0	170.0
snR79	84	5825.0	12162.0	7791.0	5370.0
snR78	87	4758.0	9851.0	5709.0	4595.0
YIL033C	1251	459.0	1060.0	752.0	951.0
YOR368W	1206	62.0	200.0	131.0	104.0
YGR128C	2142	528.0	845.0	401.0	469.0
YIL048W	3456	456.0	1052.0	522.0	697.0
YIL142C-A	333	0.0	1.0	1.0	3.0
YLR441C	768	8227.0	11355.0	7698.0	7810.0
YOL056W	912	120.0	215.0	125.0	118.0
YFR052W	825	501.0	852.0	652.0	760.0
YOR026W	1026	89.0	250.0	93.0	132.0
YGL073W	2502	251.0	474.0	364.0	414.0
YGL259W	498	12.0	28.0	19.0	16.0
YGR022C	330	1.0	2.0	2.0	1.0
YGR106C	798	1153.0	1638.0	947.0	1324.0
YIL168W	384	14.0	17.0	16.0	28.0
YGL086W	2250	308.0	614.0	448.0	450.0
YAL044C	513	786.0	2363.0	294.0	502.0
YPR081C	1857	98.0	237.0	170.0	216.0
YBR124W	360	0.0	1.0	7.0	0.0
YDR284C	870	251.0	494.0	268.0	333.0
YJL097W	654	344.0	704.0	422.0	451.0
YBR018C	1101	85.0	479.0	18965.0	13336.0
YOR048C	3021	777.0	1227.0	749.0	987.0
YHR143W	978	1240.0	2260.0	855.0	1484.0
YMR315W-A	108	0.0	2.0	0.0	0.0
YLR157W-E	165	22.0	20.0	68.0	7.0
YLR157W-D	213	1.0	3.0	2.0	7.0
YPR101W	528	50.0	116.0	74.0	97.0
YCL004W	1566	64.0	124.0	95.0	127.0
YPL042C	1668	107.0	257.0	182.0	192.0
YBL044W	369	3.0	4.0	3.0	0.0
YDR430C	2970	391.0	828.0	768.0	839.0
YGL102C	429	1.0	0.0	1.0	0.0
YDR487C	627	584.0	1211.0	691.0	775.0
YPR185W	2217	191.0	302.0	265.0	315.0
YER065C	1674	32.0	80.0	110.0	132.0
YLR077W	1752	198.0	277.0	335.0	336.0
YBR056W	1506	339.0	746.0	805.0	731.0
YLL020C	306	42.0	167.0	119.0	144.0
YHR034C	1035	71.0	144.0	142.0	149.0
YBL019W	1563	57.0	91.0	88.0	89.0
YOL070C	1506	314.0	528.0	422.0	479.0
YDL062W	426	3.0	2.0	4.0	0.0
YJL085W	1872	124.0	262.0	186.0	215.0
YPL200W	471	3.0	7.0	31.0	7.0
YNR054C	951	161.0	306.0	186.0	217.0
YDR130C	876	73.0	149.0	148.0	126.0
YIL015W	1764	1523.0	2469.0	880.0	1282.0
YEL030W	1935	54.0	92.0	110.0	74.0
YBR291C	900	54.0	120.0	66.0	115.0
YPL135C-A	174	7.0	6.0	22.0	0.0
YML114C	1533	138.0	427.0	233.0	314.0
YCR108C	192	0.0	1.0	2.0	0.0
YHR201C	1194	332.0	690.0	435.0	399.0
YNL299W	1929	151.0	350.0	179.0	168.0
YGR008C	255	54.0	456.0	213.0	369.0
YNL311C	2292	148.0	299.0	242.0	247.0
YPR170C	336	4.0	15.0	8.0	8.0
YJL030W	591	83.0	131.0	76.0	107.0
YDR165W	1335	427.0	660.0	363.0	403.0
YGR248W	768	23.0	423.0	133.0	93.0
YBR074W	2931	693.0	959.0	597.0	762.0
YOR150W	492	114.0	253.0	231.0	306.0
YKL102C	306	0.0	0.0	3.0	0.0
YML036W	546	61.0	105.0	91.0	102.0
21S_rRNA	3296	34122.0	101527.0	171865.0	130597.0
YDL088C	1587	213.0	478.0	278.0	365.0
YLR113W	1308	651.0	1378.0	637.0	936.0
YLR142W	1431	65.0	373.0	1295.0	1063.0
YLL058W	1728	142.0	286.0	216.0	173.0
YDL197C	1578	107.0	253.0	123.0	187.0
YER130C	1332	126.0	316.0	261.0	251.0
YER165W	1734	7841.0	6782.0	8059.0	7471.0
YMR106C	1890	75.0	141.0	144.0	154.0
YCL059C	951	392.0	757.0	259.0	299.0
YGL112C	1551	329.0	690.0	385.0	480.0
YMR244W	1068	10.0	8.0	28.0	4.0
YDL008W	498	58.0	198.0	90.0	94.0
YBL050W	879	319.0	738.0	564.0	573.0
YGR102C	552	79.0	192.0	126.0	142.0
YJR014W	597	414.0	767.0	494.0	576.0
YLR281C	468	12.0	64.0	81.0	73.0
YGR257C	1101	148.0	210.0	169.0	212.0
YPL018W	1110	99.0	112.0	60.0	65.0
YPL185W	396	2.0	6.0	14.0	11.0
YJR041C	3525	498.0	998.0	418.0	543.0
YDL248W	1152	147.0	394.0	281.0	307.0
YKR028W	3102	609.0	1051.0	667.0	723.0
YKL037W	357	354.0	1107.0	714.0	880.0
YMR286W	261	83.0	135.0	116.0	135.0
YDL175C	1035	62.0	114.0	85.0	108.0
YKL168C	2175	141.0	297.0	144.0	234.0
YFL026W	1296	2023.0	3324.0	1533.0	1835.0
YDL102W	3294	381.0	737.0	554.0	544.0
YGL029W	363	94.0	167.0	90.0	70.0
YDL128W	1236	515.0	1012.0	751.0	990.0
YPL098C	342	173.0	363.0	240.0	299.0
YMR033W	1404	255.0	434.0	292.0	273.0
YPR003C	2265	177.0	251.0	181.0	221.0
YGR262C	786	125.0	217.0	109.0	191.0
YDR202C	1056	97.0	211.0	173.0	175.0
YGR215W	333	76.0	154.0	125.0	137.0
YNL013C	378	0.0	1.0	3.0	1.0
YDR253C	576	11.0	6.0	10.0	14.0
YCR082W	387	176.0	276.0	262.0	378.0
YJL223C	363	2.0	2.0	4.0	0.0
YOR001W	2202	424.0	882.0	471.0	636.0
YKL088W	1716	151.0	474.0	221.0	258.0
YEL075W-A	612	8.0	19.0	9.0	17.0
YLR276C	1785	501.0	1015.0	451.0	484.0
YJR154W	1041	22.0	60.0	44.0	30.0
YNL140C	570	86.0	92.0	90.0	133.0
YOL095C	2121	85.0	111.0	94.0	111.0
YNR022C	420	108.0	269.0	166.0	183.0
YDR409W	2715	152.0	324.0	233.0	304.0
YBR221C	1101	2164.0	2590.0	2531.0	3313.0
YEL018C-A	534	2.0	1.0	1.0	0.0
YAL005C	1929	21114.0	34335.0	28261.0	34140.0
YDR097C	3729	527.0	1088.0	637.0	699.0
YNR003W-A	99	0.0	0.0	2.0	0.0
tG(GCC)P2	71	50259.0	56075.0	32406.0	119325.0
YBR174C	315	1.0	0.0	0.0	1.0
tG(GCC)P1	71	50050.0	54871.0	31811.0	118938.0
YJL121C	717	709.0	1080.0	911.0	1032.0
YKL008C	1257	465.0	650.0	169.0	307.0
YER158W-A	216	1.0	1.0	1.0	2.0
YBR103W	1608	125.0	340.0	216.0	240.0
YNR004W	441	15.0	13.0	13.0	29.0
YPL032C	2478	760.0	1169.0	876.0	986.0
YHR064C	1617	4767.0	5235.0	3610.0	4173.0
YKL197C	3132	236.0	362.0	342.0	426.0
tW(CCA)G1	72	9257.0	11371.0	9663.0	18573.0
YMR020W	1527	138.0	160.0	175.0	138.0
tW(CCA)G2	72	9311.0	11348.0	9699.0	18705.0
YDR377W	306	203.0	580.0	1107.0	1147.0
YIR007W	2295	156.0	253.0	211.0	225.0
YPL045W	2397	210.0	364.0	276.0	292.0
YLR314C	1563	748.0	1197.0	1105.0	1166.0
YFR020W	699	45.0	31.0	36.0	26.0
YNL126W	2541	158.0	396.0	219.0	233.0
YOR327C	348	172.0	413.0	223.0	275.0
YOL139C	642	1608.0	2440.0	1509.0	1616.0
YBR207W	1398	268.0	577.0	363.0	336.0
YNL269W	396	1.0	2.0	7.0	1.0
YDR532C	1158	56.0	123.0	90.0	109.0
YPL283W-A	576	4.0	3.0	11.0	4.0
YKL210W	3075	4281.0	5310.0	5177.0	5595.0
YER146W	282	235.0	297.0	256.0	190.0
YHR159W	1515	99.0	198.0	119.0	117.0
YPL132W	903	76.0	117.0	105.0	127.0
YIL114C	846	170.0	190.0	87.0	201.0
YJL089W	2490	16.0	43.0	81.0	27.0
YJL157C	2493	599.0	1545.0	2223.0	2298.0
YMR301C	2073	248.0	336.0	291.0	367.0
YJL217W	597	301.0	752.0	152.0	210.0
YBL029W	1131	19.0	43.0	59.0	14.0
YHL028W	1818	135.0	258.0	219.0	155.0
YGR154C	1071	25.0	65.0	35.0	39.0
snR191	274	3078.0	3565.0	2005.0	3017.0
snR190	190	10946.0	18277.0	10740.0	9329.0
YOR389W	1875	64.0	101.0	115.0	77.0
YLR130C	1269	262.0	358.0	350.0	447.0
YER022W	2064	204.0	421.0	313.0	280.0
YKR070W	1059	210.0	323.0	237.0	267.0
YDL016C	303	44.0	126.0	70.0	71.0
YMR205C	2880	9614.0	13318.0	7900.0	9558.0
YNL203C	612	14.0	13.0	19.0	31.0
YJL185C	882	37.0	100.0	65.0	104.0
YNL022C	1473	186.0	345.0	191.0	229.0
YML017W	1782	462.0	837.0	708.0	979.0
YKR087C	1038	95.0	261.0	124.0	218.0
YOR232W	687	659.0	1017.0	897.0	777.0
tG(UCC)Q	75	2446.0	5348.0	12170.0	14893.0
YGR281W	4434	884.0	1183.0	837.0	1091.0
tG(UCC)O	72	17816.0	22805.0	35608.0	24203.0
tG(UCC)N	72	25978.0	31204.0	37575.0	30712.0
YGR236C	288	6.0	12.0	8.0	7.0
tG(UCC)G	72	210460.0	344931.0	220881.0	232276.0
YKR091W	741	37.0	248.0	52.0	84.0
YHL013C	924	138.0	273.0	169.0	153.0
YMR185W	2946	216.0	414.0	281.0	287.0
YLR120W-A	102	3.0	0.0	3.0	1.0
YOR309C	381	321.0	464.0	410.0	356.0
YBR097W	4365	283.0	545.0	525.0	439.0
YMR227C	1773	105.0	296.0	149.0	184.0
YHR029C	885	174.0	137.0	406.0	289.0
YDR030C	1521	49.0	111.0	82.0	80.0
YPL221W	2382	619.0	1282.0	1008.0	1050.0
YPL274W	1764	725.0	1355.0	695.0	908.0
YEL051W	771	1199.0	1766.0	1095.0	1313.0
YOL004W	4611	1588.0	2580.0	1960.0	2495.0
YGR014W	3921	1841.0	3527.0	3169.0	5334.0
YGL050W	822	93.0	121.0	144.0	161.0
YER179W	1005	16.0	33.0	42.0	16.0
Q0010	387	3.0	7.0	11.0	7.0
Q0017	162	0.0	3.0	6.0	4.0
YMR150C	573	92.0	143.0	149.0	158.0
YML056C	1575	2867.0	2036.0	1002.0	1086.0
YFL007W	6432	1540.0	1547.0	1595.0	2240.0
YGL182C	324	4.0	4.0	1.0	0.0
YCR012W	1251	56924.0	59927.0	43001.0	39826.0
Q0275	810	902.0	2497.0	4200.0	3915.0
YPL084W	2535	374.0	962.0	631.0	638.0
YDR354W	1143	266.0	504.0	438.0	443.0
YDR301W	4074	434.0	752.0	512.0	662.0
YJL053W	1140	141.0	374.0	197.0	262.0
YPR104C	2811	270.0	481.0	303.0	336.0
YPR151C	621	2.0	28.0	23.0	18.0
snR32	188	6164.0	9079.0	3662.0	4349.0
YOR381W-A	168	1.0	0.0	3.0	3.0
YOR133W	2529	25163.0	28207.0	25869.0	26005.0
YML028W	591	7629.0	10876.0	8478.0	10826.0
YLL001W	2274	388.0	835.0	1050.0	1011.0
YCL067C	633	18.0	51.0	47.0	58.0
RPM1	483	59.0	173.0	543.0	443.0
YHL006C	453	21.0	39.0	22.0	33.0
YGL109W	324	2.0	4.0	13.0	3.0
YDR223W	1404	22.0	39.0	53.0	24.0
YLR043C	312	910.0	1157.0	1065.0	1098.0
YJR062C	1374	147.0	292.0	255.0	234.0
YBR035C	687	438.0	1122.0	926.0	936.0
YCR047W-A	207	1.0	1.0	0.0	0.0
YFL068W	483	0.0	6.0	2.0	3.0
YNL167C	1944	177.0	387.0	276.0	386.0
YAL060W	1149	373.0	1414.0	948.0	1247.0
YIL144W	2076	126.0	352.0	304.0	227.0
YPL251W	303	0.0	3.0	6.0	1.0
YIL133C	600	4252.0	5990.0	4068.0	4144.0
YJL166W	285	145.0	554.0	797.0	856.0
YJL200C	2370	702.0	1153.0	1209.0	1120.0
YBR148W	1830	25.0	37.0	52.0	30.0
YPL113C	1191	24.0	71.0	70.0	113.0
YKL041W	675	49.0	147.0	87.0	97.0
YML012C-A	378	2.0	0.0	7.0	1.0
YNL067W	576	3182.0	4189.0	3068.0	3200.0
tX(XXX)D	100	88280.0	132720.0	106683.0	101215.0
tR(UCU)M2	72	100664.0	121678.0	24174.0	49873.0
RDN58-2	158	89913.0	116174.0	137417.0	109807.0
RDN58-1	158	90422.0	116780.0	138518.0	110775.0
tR(UCU)M1	72	7306.0	9342.0	7715.0	7383.0
YDR089W	2610	304.0	736.0	259.0	372.0
YKL014C	5295	1224.0	1701.0	949.0	1215.0
YLR237W	1797	208.0	352.0	238.0	294.0
YKL176C	2487	462.0	707.0	603.0	737.0
YDR249C	1122	51.0	150.0	56.0	73.0
YER091C	2304	4692.0	4984.0	9510.0	11322.0
YHR043C	741	99.0	354.0	343.0	599.0
YJR008W	1017	35.0	222.0	329.0	301.0
YDL203C	1872	149.0	240.0	173.0	288.0
YML031W	1968	451.0	574.0	447.0	539.0
YLR215C	1083	82.0	178.0	125.0	146.0
YML082W	1950	182.0	359.0	196.0	253.0
YGL063C-A	150	1.0	2.0	2.0	0.0
snR19	568	9952.0	16257.0	14979.0	15141.0
snR18	102	11026.0	14518.0	12049.0	10953.0
YFR001W	615	148.0	301.0	186.0	225.0
YNL109W	546	4.0	4.0	4.0	2.0
snR11	258	9461.0	16840.0	11383.0	8915.0
snR10	245	15220.0	22327.0	12251.0	12838.0
snR13	124	5940.0	10800.0	5076.0	7709.0
snR14	160	8405.0	12874.0	17288.0	11250.0
YFR054C	579	3.0	2.0	1.0	13.0
YIL031W	3105	266.0	514.0	280.0	315.0
YLR203C	1311	368.0	747.0	636.0	743.0
YLR342W	5631	11785.0	21907.0	13236.0	16446.0
YLR335W	2163	922.0	1378.0	1109.0	1133.0
tT(AGU)O1	73	23209.0	24074.0	11972.0	20038.0
YJR102C	609	32.0	84.0	72.0	85.0
YOR020C	321	896.0	1464.0	1290.0	1325.0
YGL131C	4212	217.0	394.0	488.0	482.0
YOL092W	927	495.0	718.0	420.0	589.0
YJR088C	879	393.0	772.0	500.0	529.0
YGR104C	924	81.0	153.0	78.0	137.0
YLR368W	1797	128.0	229.0	175.0	176.0
YBR268W	318	101.0	226.0	182.0	172.0
YPR083W	1740	92.0	197.0	266.0	155.0
YHL019W-A	594	1.0	4.0	12.0	3.0
YGL088W	366	10256.0	15677.0	8153.0	9265.0
YGR173W	1107	374.0	698.0	436.0	491.0
YER084W-A	513	5.0	0.0	5.0	3.0
YDR282C	1245	53.0	100.0	103.0	115.0
YDR009W	1563	29.0	124.0	1491.0	1863.0
YJL095W	4437	371.0	603.0	500.0	560.0
YHL048C-A	135	1.0	1.0	2.0	0.0
YBR126C	1488	887.0	2664.0	2030.0	2050.0
YOL149W	696	136.0	339.0	139.0	166.0
YGL202W	1503	2171.0	3686.0	3409.0	3960.0
YOR046C	1449	1101.0	1854.0	985.0	1242.0
tT(UGU)G1	72	105740.0	136211.0	62201.0	78212.0
YPR187W	468	498.0	819.0	374.0	423.0
YEL018W	840	57.0	129.0	106.0	126.0
YFL012W-A	375	1.0	3.0	5.0	0.0
YDR432W	1245	2036.0	3037.0	1855.0	2129.0
YGR195W	741	178.0	422.0	198.0	214.0
YGL104C	1461	41.0	116.0	123.0	102.0
YIL082W-A	4497	240.0	758.0	213.0	296.0
YBL046W	1326	143.0	375.0	166.0	152.0
YHR036W	1416	92.0	180.0	114.0	153.0
YOL072W	1368	104.0	305.0	151.0	138.0
YHR131W-A	246	0.0	0.0	2.0	0.0
YGL159W	1113	103.0	138.0	177.0	158.0
YIL017C	2766	147.0	483.0	330.0	371.0
YOL123W	1605	1008.0	2051.0	1128.0	1265.0
YDR132C	1488	51.0	120.0	96.0	104.0
YML116W	1629	95.0	193.0	92.0	117.0
YNR056C	1686	11.0	27.0	19.0	23.0
YDR185C	540	23.0	46.0	25.0	21.0
YBR084C-A	570	5210.0	6283.0	5508.0	5129.0
YHR207C	1581	183.0	382.0	230.0	291.0
YNL220W	1302	878.0	1451.0	1142.0	1359.0
YGR060W	930	2419.0	3225.0	1038.0	1534.0
YJL032W	315	2.0	2.0	7.0	0.0
YNL313C	2715	580.0	1102.0	597.0	615.0
YPL257W-A	1323	3501.0	3572.0	3913.0	5331.0
YGL031C	468	5211.0	7686.0	5186.0	4968.0
YOR183W	390	10.0	18.0	18.0	15.0
YJL093C	2076	204.0	377.0	270.0	357.0
YPR172W	603	138.0	320.0	233.0	267.0
YDR053W	396	0.0	2.0	10.0	0.0
YLR111W	333	1.0	1.0	3.0	2.0
YML034W	2505	350.0	678.0	577.0	622.0
YPR023C	1206	276.0	413.0	421.0	534.0
YPL126W	2691	880.0	1716.0	628.0	869.0
YLR144C	2340	238.0	533.0	315.0	361.0
YEL072W	696	22.0	42.0	48.0	46.0
YPR058W	924	187.0	245.0	277.0	275.0
YDL020C	1596	317.0	855.0	460.0	594.0
YML061C	2580	208.0	268.0	249.0	240.0
YBR050C	1017	10.0	18.0	50.0	68.0
YDL191W	363	3053.0	3896.0	3152.0	3105.0
YHR101C	1008	68.0	114.0	84.0	109.0
YER163C	699	115.0	158.0	197.0	201.0
YPL268W	2610	157.0	212.0	183.0	188.0
YER132C	5262	399.0	618.0	480.0	542.0
YER039C-A	219	3.0	10.0	17.0	12.0
YGL110C	1875	172.0	470.0	222.0	265.0
YDR179W-A	1392	46.0	115.0	68.0	75.0
YMR242C	519	5359.0	7176.0	4525.0	5091.0
YCR030C	2613	467.0	1149.0	772.0	882.0
YPL183C	3042	473.0	764.0	420.0	458.0
